id	title	name_src	type	aat_type	ccodes	lon	lat	geom_src	close_match
6001149	Muquiyauyo	vollmer	Pueblo	inhabited place	["PE"]	-75.452226	-11.81789	vollmer	
6001150	Huamal	vollmer	Pueblo	inhabited place	["PE"]	-75.39101097	-11.82208307	vollmer	
6001151	Hualhas	vollmer	Pueblo	inhabited place	["PE"]	-75.259917	-11.938235	vollmer	
6001152	Uchubamba	vollmer	Pueblo	inhabited place	["PE"]	-75.252966	-11.450806	vollmer	
6001153	Colca	vollmer	Pueblo	inhabited place	["PE"]	-75.29241248	-12.31380538	vollmer	["http://vocab.getty.edu/page/tgn/1024474"]
6001154	Carhuacallanga	vollmer	Pueblo	inhabited place	["PE"]	-75.181814	-12.346723	vollmer	
6001155	Pucara	vollmer	Pueblo	inhabited place	["PE"]	-75.148765	-12.169125	vollmer	
6001156	Pariahuanca	vollmer	Pueblo	inhabited place	["PE"]	-74.933333	-11.983333	vollmer	
6001157	Andamarca	vollmer	Pueblo	inhabited place	["PE"]	-74.801927	-11.73097	vollmer	["http://vocab.getty.edu/page/tgn/1024359"]
6001158	Acobamba	vollmer	Pueblo	inhabited place	["PE"]	-74.795287	-11.769058	vollmer	
6001159	Cajas	vollmer	Pueblo	inhabited place	["PE"]	-75.24316135	-11.98959228	vollmer	
6001160	San Antonio de Huancani	vollmer	Pueblo	inhabited place	["PE"]	-75.41564535	-11.86347772	vollmer	
6001161	Huayocachi	vollmer	Pueblo	inhabited place	["PE"]	-75.22220625	-12.13844968	vollmer	
6001162	Mojon	vollmer	Pueblo	inhabited place	["PE"]	-75.48952135	-11.74711581	vollmer	
6001163	Quichuay	vollmer	Pueblo	inhabited place	["PE"]	-75.23812816	-11.83324916	vollmer	
6001164	Acomayo	vollmer	Pueblo	inhabited place	["PE"]	-76.086053	-9.775606	vollmer	["http://vocab.getty.edu/page/tgn/1024349"]
6001165	Chinchao	vollmer	Pueblo	inhabited place	["PE"]	-76.017031	-9.550756	vollmer	
6001166	Panao	vollmer	Pueblo	inhabited place	["PE"]	-75.981867	-9.887724	vollmer	["http://www.wikidata.org/entity/Q3344024", "http://vocab.getty.edu/page/tgn/1024676"]
6001167	Pillao	vollmer	Pueblo	inhabited place	["PE"]	-75.96793	-9.666888	vollmer	
6001168	Chaglla	MP-PERU_123	Pueblo	inhabited place	["PE"]	-75.816933	-9.821318	MP-PERU_123	
6001169	Muña	MP-PERU_123	Pueblo	inhabited place	["PE"]	-75.816933	-9.668118	MP-PERU_123	
6001170	Tambogan	vollmer	Poblacion	inhabited place	["PE"]	-76.203133	-9.687804	vollmer	
6001171	Umari	vollmer	Poblacion	inhabited place	["PE"]	-76.0415	-9.86851	vollmer	
6001172	Tomayrica	vollmer	Rural	complex	["PE"]	-75.766397	-9.900355	vollmer	
6001173	San Buenaventura Quimiri	vollmer	Pueblo	inhabited place	["PE"]	-75.327123	-11.056896	vollmer	
6001174	Tapu	vollmer	Pueblo	inhabited place	["PE"]	-76.462837	-10.455504	vollmer	
6001175	Chacayan	vollmer	Pueblo	inhabited place	["PE"]	-76.424585	-10.402725	vollmer	
6001176	Cayna	vollmer	Pueblo	inhabited place	["PE"]	-76.311908	-10.260475	vollmer	["http://vocab.getty.edu/page/tgn/1024423"]
6001177	San Esteban de Yauricocha	vollmer	Poblacion	inhabited place	["PE"]	-76.253517	-10.670532	vollmer	["http://vocab.getty.edu/page/tgn/1024427", "http://www.wikidata.org/entity/Q674320", "http://www.geonames.org/3944797"]
6001178	Parianchacra	vollmer	Pueblo	inhabited place	["PE"]	-76.23515	-10.415771	vollmer	
6001179	Huariaca	vollmer	Pueblo	inhabited place	["PE"]	-76.190704	-10.442887	vollmer	["http://vocab.getty.edu/page/tgn/1024537"]
6001180	Ondores	vollmer	Pueblo	inhabited place	["PE"]	-76.14785	-11.087616	vollmer	
6001181	Ninacaca	vollmer	Pueblo	inhabited place	["PE"]	-76.112204	-10.856984	vollmer	
6001182	Carhuamayo	vollmer	Pueblo	inhabited place	["PE"]	-76.060812	-10.923344	vollmer	["http://vocab.getty.edu/page/tgn/1024416"]
6001183	Pueblo de Reyes	vollmer	Pueblo	inhabited place	["PE"]	-75.990537	-11.158487	vollmer	
6001184	Paucartambo	vollmer	Pueblo	inhabited place	["PE"]	-75.810701	-10.770841	vollmer	
6001185	Acobamba	vollmer	Pueblo	inhabited place	["PE"]	-75.657889	-11.352308	vollmer	
6001186	San Miguel de Cauri	vollmer	Pueblo	inhabited place	["PE"]	-76.624339	-10.140424	vollmer	["http://www.geonames.org/3929389", "http://www.wikidata.org/entity/Q33480094"]
6001187	Margos	vollmer	Pueblo	inhabited place	["PE"]	-76.522755	-10.006289	vollmer	["http://vocab.getty.edu/page/tgn/1024619"]
6001188	Llanahuanca	vollmer	Pueblo	inhabited place	["PE"]	-76.512589	-10.491702	vollmer	
6001189	Llanacocha	vollmer	Pueblo	inhabited place	["PE"]	-76.502488	-10.472129	vollmer	
6001190	San Pedro de Pillao	vollmer	Pueblo	inhabited place	["PE"]	-76.496041	-10.438237	vollmer	
6001191	Michivilca	vollmer	Pueblo	inhabited place	["PE"]	-76.478571	-10.435783	vollmer	
6001192	Chaupimarca	vollmer	Pueblo	inhabited place	["PE"]	-76.461815	-10.40668	vollmer	["http://www.geonames.org/3944179", "http://www.wikidata.org/entity/Q34792226"]
6001193	Vico	vollmer	Pueblo	inhabited place	["PE"]	-76.235893	-10.840223	vollmer	
6001194	Paucar	vollmer	Pueblo	inhabited place	["PE"]	-76.443736	-10.370736	vollmer	
6001195	Llamor	vollmer	Pueblo	inhabited place	["PE"]	-76.443142	-10.278957	vollmer	
6001196	Llacan	vollmer	Pueblo	inhabited place	["PE"]	-76.43971	-10.395459	vollmer	
6001197	Coquin	vollmer	Pueblo	inhabited place	["PE"]	-76.43258	-10.248846	vollmer	
6001198	Chango	vollmer	Pueblo	inhabited place	["PE"]	-76.410362	-10.415179	vollmer	
6001199	Tangor	vollmer	Pueblo	inhabited place	["PE"]	-76.371244	-10.315789	vollmer	
6001200	Rancas	vollmer	Pueblo	inhabited place	["PE"]	-76.31736983	-10.6888513	vollmer	
6001201	San Francisco de Mosca	vollmer	Pueblo	inhabited place	["PE"]	-76.291894	-10.343139	vollmer	
6001202	Santa Ana de Tusi	vollmer	Pueblo	inhabited place	["PE"]	-76.265156	-10.465168	vollmer	
6001203	Angasmarca	vollmer	Pueblo	inhabited place	["PE"]	-76.231607	-10.240367	vollmer	
6001204	Cochacalla	vollmer	Pueblo	inhabited place	["PE"]	-76.208469	-10.35857	vollmer	
6001205	Chacos	vollmer	Pueblo	inhabited place	["PE"]	-76.169381	-10.360199	vollmer	
6001206	Ticllacayan	vollmer	Pueblo	inhabited place	["PE"]	-76.164292	-10.534227	vollmer	
6001207	Rondos	eulogium	Poblacion	inhabited place	["PE"]	-76.153014	-10.250346	eulogium	
6001208	Chinchan	vollmer	Pueblo	inhabited place	["PE"]	-76.152173	-10.474976	vollmer	
6001209	Cajamarquilla	vollmer	Pueblo	inhabited place	["PE"]	-76.12766217	-10.5111453	vollmer	
6001210	Oroya	vollmer	Pueblo	inhabited place	["PE"]	-75.90129389	-11.52035471	vollmer	
6001211	Quiparacra	vollmer	Pueblo	inhabited place	["PE"]	-75.885588	-10.704987	vollmer	
6001212	Ulumayo	vollmer	Pueblo	inhabited place	["PE"]	-75.875879	-10.969641	vollmer	["http://vocab.getty.edu/page/tgn/1024803"]
6001213	San Pedro Cajas	vollmer	Pueblo	inhabited place	["PE"]	-75.861994	-11.250029	vollmer	
6001214	Palcomayo	vollmer	Pueblo	inhabited place	["PE"]	-75.772109	-11.295151	vollmer	
6001215	Racas	haas	Poblacion	inhabited place	["PE"]	-75.758722	-11.008366	haas	
6001216	Picoy	vollmer	Pueblo	inhabited place	["PE"]	-75.675696	-11.338147	vollmer	
6001217	Huasahuasi	vollmer	Pueblo	inhabited place	["PE"]	-75.649105	-11.26563	vollmer	["http://www.wikidata.org/entity/Q33446511", "http://www.geonames.org/3939123"]
6001218	Tapu	MP-PERU_123	Poblacion	inhabited place	["PE"]	-75.53384	-11.420639	MP-PERU_123	
6001219	Andapirca	vollmer	Pueblo	inhabited place	["PE"]	-76.41373245	-10.4240638	vollmer	
6001220	Anticona	vollmer	Pueblo	inhabited place	["PE"]	-76.20707313	-11.04866918	vollmer	
6001221	Huachon	vollmer	Pueblo	inhabited place	["PE"]	-76.37624936	-10.40225825	vollmer	
6001222	Huaylashirca	vollmer	Pueblo	inhabited place	["PE"]	-76.43562056	-10.41949748	vollmer	
6001223	Jaria	vollmer	Pueblo	inhabited place	["PE"]	-76.14184684	-10.29594581	vollmer	
6001224	Llacos	vollmer	Pueblo	inhabited place	["PE"]	-76.66677247	-10.2463024	vollmer	
6001225	Llanacachi	vollmer	Pueblo	inhabited place	["PE"]	-76.27277386	-10.64783823	vollmer	
6001226	Llanamate	vollmer	Pueblo	inhabited place	["PE"]	-76.26777386	-10.64283823	vollmer	
6001227	Marcan	vollmer	Pueblo	inhabited place	["PE"]	-76.34958092	-10.39857851	vollmer	
6001228	Matehuaca	vollmer	Pueblo	inhabited place	["PE"]	-76.34933984	-10.39500619	vollmer	
6001229	Santo Domingo de Menahermosa	vollmer	Pueblo	inhabited place	["PE"]	-75.63002565	-11.39104543	vollmer	
6001230	Roco	vollmer	Pueblo	inhabited place	["PE"]	-76.43173148	-10.41580901	vollmer	
6001231	Vilcabamba	vollmer	Pueblo	inhabited place	["PE"]	-76.4117913	-10.42926103	vollmer	
6001232	Yacan	vollmer	Pueblo	inhabited place	["PE"]	-76.14103357	-10.42470474	vollmer	
6001233	San Francisco Monobamba	vollmer	Pueblo	inhabited place	["PE"]	-75.326443	-11.360471	vollmer	
6001235	Pucara	vollmer	Pueblo	inhabited place	["PE"]	-75.369374	-11.28974	vollmer	
6001236	Chanchamayo	vollmer	Pueblo	inhabited place	["PE"]	-75.321135	-11.047565	vollmer	
6001237	Ñepos	vollmer	Pueblo	inhabited place	["PE"]	-79.128555	-6.927432	vollmer	
6001238	Trinidad de Chetu	vollmer	Pueblo	inhabited place	["PE"]	-79.02777267	-7.349408807	vollmer	
6001239	Guzmango	vollmer	Pueblo	inhabited place	["PE"]	-78.89869512	-7.384681777	vollmer	
6001240	San Miguel de Pallazquez	vollmer	Pueblo	inhabited place	["PE"]	-78.850766	-7.000982	vollmer	
6001241	San Pablo de Chalique	vollmer	Pueblo	inhabited place	["PE"]	-78.826523	-7.114911	vollmer	
6001242	Contumaza	vollmer	Pueblo	inhabited place	["PE"]	-78.80222	-7.365668	vollmer	
6001243	Asuncion	vollmer	Pueblo	inhabited place	["PE"]	-78.518371	-7.324179	vollmer	
6001244	Jesus	vollmer	Pueblo	inhabited place	["PE"]	-78.381646	-7.248913	vollmer	
6001245	San Marcos	vollmer	Pueblo	inhabited place	["PE"]	-78.169636	-7.334964	vollmer	["http://www.wikidata.org/entity/Q3348299", "http://www.geonames.org/3692397"]
6001246	Amalia Celendin	vollmer	Poblacion	inhabited place	["PE"]	-78.144802	-6.869453	vollmer	
6001247	Amarcucho	vollmer	Pueblo	inhabited place	["PE"]	-78.168476	-7.445837	vollmer	
6001248	Cascas	vollmer	Pueblo	inhabited place	["PE"]	-78.819868	-7.479328	vollmer	["http://www.geonames.org/3698705", "http://www.wikidata.org/entity/Q3344040"]
6001249	Sorochuco	vollmer	Pueblo	inhabited place	["PE"]	-78.217948	-6.905909	vollmer	
6001250	Ichocan	vollmer	Pueblo	inhabited place	["PE"]	-78.13611717	-7.356463126	vollmer	
6001251	San Francisco de Catan	vollmer	Pueblo	inhabited place	["PE"]	-78.93524734	-7.300951784	vollmer	
6001252	Santa Catalina de Chugod	vollmer	Pueblo	inhabited place	["PE"]	-79.04370891	-7.314256539	vollmer	
6001253	Doshuertas	vollmer	Pueblo	inhabited place	["PE"]	-78.8330045	-7.268567756	vollmer	
6001254	San Juan de Llallan	vollmer	Pueblo	inhabited place	["PE"]	-78.928828	-7.213136	vollmer	
6001255	Magdalena	vollmer	Pueblo	inhabited place	["PE"]	-78.658312	-7.2507	vollmer	
6001256	San Bernardo de Nice	vollmer	Pueblo	inhabited place	["PE"]	-78.82839117	-7.168062139	vollmer	
6001257	San Benito	vollmer	Pueblo	inhabited place	["PE"]	-78.927403	-7.425	vollmer	["http://vocab.getty.edu/page/tgn/1024737"]
6001258	San Jorge	vollmer	Pueblo	inhabited place	["PE"]	-78.484759	-7.542779	vollmer	
6001259	Tinguis	vollmer	Pueblo	inhabited place	["PE"]	-79.23744712	-6.877318616	vollmer	
6001260	San Luis de Tumbaden	vollmer	Pueblo	inhabited place	["PE"]	-78.739775	-7.024987	vollmer	
6001261	Cajamarca	vollmer	Pueblo	inhabited place	["PE"]	-78.51802178	-7.156759129	vollmer	["http://www.wikidata.org/entity/Q205119", "http://www.geonames.org/3699088", "http://vocab.getty.edu/page/tgn/7016590"]
6001262	San Felipe de la Frontera de las Chachapoyas	vollmer	Ciudad	inhabited place	["PE"]	-77.87192771	-6.229935595	vollmer	["http://www.geonames.org/3698540", "http://vocab.getty.edu/page/tgn/1024431", "http://www.wikidata.org/entity/Q757133"]
6001263	San Carlos	vollmer	Pueblo	inhabited place	["PE"]	-77.945412	-5.96633	vollmer	
6001264	Yambrasbamba	vollmer	Pueblo	inhabited place	["PE"]	-77.90325567	-5.745330275	vollmer	["http://vocab.getty.edu/page/tgn/1024812"]
6001265	Chisquilla	vollmer	Pueblo	inhabited place	["PE"]	-77.78989494	-5.891566802	vollmer	
6001266	Santo Toribio  de Nueva Rioja	vollmer	Pueblo	inhabited place	["PE"]	-77.167861	-6.06255	vollmer	["http://www.wikidata.org/entity/Q3344069", "http://vocab.getty.edu/page/tgn/1024728", "http://www.geonames.org/3692863"]
6001267	Cheto	vollmer	Pueblo	inhabited place	["PE"]	-77.7003	-6.25639	vollmer	
6001268	Chiliquin	vollmer	Pueblo	inhabited place	["PE"]	-77.7	-6.066667	vollmer	
6001269	Jalca	vollmer	Pueblo	inhabited place	["PE"]	-77.816667	-6.483333	vollmer	
6001270	Santa Cruz de Lamas	vollmer	Ciudad	inhabited place	["PE"]	-76.517394	-6.420176	vollmer	["http://vocab.getty.edu/page/tgn/1024581", "http://www.geonames.org/3695757", "http://www.wikidata.org/entity/Q3139869"]
6001271	Las Balsas	vollmer	Pueblo	inhabited place	["PE"]	-78.029171	-6.845082	vollmer	
6001272	Levanto	vollmer	Pueblo	inhabited place	["PE"]	-77.89889	-6.308831	vollmer	
6001273	Luya	vollmer	Pueblo	inhabited place	["PE"]	-78.06182634	-6.114107727	vollmer	
6001274	San Miguel de los Olleros	vollmer	Pueblo	inhabited place	["PE"]	-77.6458	-6.04861	vollmer	
6001275	Olto	vollmer	Pueblo	inhabited place	["PE"]	-77.9594	-6.1025	vollmer	
6001276	Santo Tomas Quillay	vollmer	Pueblo	inhabited place	["PE"]	-77.86549	-6.572648	vollmer	
6001277	Ron	vollmer	Pueblo	inhabited place	["PE"]	-78.33167065	-5.840544226	vollmer	
6001278	Soritor	vollmer	Pueblo	inhabited place	["PE"]	-77.102201	-6.139104	vollmer	
6001279	Bagua Grande	vollmer	Pueblo	inhabited place	["PE"]	-78.442786	-5.756369	vollmer	["http://www.wikidata.org/entity/Q793765", "http://www.geonames.org/3699484"]
6001280	Tingo	vollmer	Pueblo	inhabited place	["PE"]	-77.909525	-6.373197	vollmer	
6001281	Chuquibamba	vollmer	Pueblo	inhabited place	["PE"]	-77.855231	-6.936617	vollmer	
6001282	Diosan	vollmer	Pueblo	inhabited place	["PE"]	-77.601427	-6.032064	vollmer	
6001283	Yambajalca	vollmer	Pueblo	inhabited place	["PE"]	-77.583553	-6.049838	vollmer	
6001284	Parroquia Santa Ana	vollmer	Parcialidad	inhabited place	["PE"]	-77.874028	-6.225975	vollmer	
6001285	Parroquia San Lazaro	vollmer	Parcialidad	inhabited place	["PE"]	-77.868996	-6.231881	vollmer	
6001286	Parroquia Señor de Burgos	vollmer	Parcialidad	inhabited place	["PE"]	-77.867129	-6.229883	vollmer	
6001287	San Pedro Utac	vollmer	Pueblo	inhabited place	["PE"]	-77.735117	-6.641614	vollmer	
6001288	San Ildefonso	vollmer	Pueblo	inhabited place	["PE"]	-77.8025	-6.61583	vollmer	
6001289	Ponaya	vollmer	Pueblo	inhabited place	["PE"]	-77.938138	-6.299345	vollmer	
6001290	Mendan	vollmer	Poblacion	inhabited place	["PE"]	-78.005237	-6.624287	vollmer	
6001291	Pomacochas	vollmer	Pueblo	inhabited place	["PE"]	-77.969188	-5.825864	vollmer	
6001292	Quispis	omc_luya	Poblacion	inhabited place	["PE"]	-78.287952	-6.207882	omc_luya	
6001293	Santo Tomas Tiapollo	vollmer	Pueblo	inhabited place	["PE"]	-77.97855009	-5.879657913	vollmer	
6001294	Junvilla	vollmer	Pueblo	inhabited place	["PE"]	-77.80175301	-5.903211445	vollmer	
6001295	Recta	vollmer	Pueblo	inhabited place	["PE"]	-77.79484944	-5.936758714	vollmer	
6001296	Mitmas	vollmer	Pueblo	inhabited place	["PE"]	-77.79889139	-5.99600416	vollmer	
6001297	Chirta	vollmer	Pueblo	inhabited place	["PE"]	-77.84845243	-5.757888366	vollmer	
6001298	Yapa	vollmer	Pueblo	inhabited place	["PE"]	-77.953098	-5.762977281	vollmer	
6001299	Goncha	vollmer	Pueblo	inhabited place	["PE"]	-77.7097	-6.03111	vollmer	
6001300	Taupa	vollmer	Pueblo	inhabited place	["PE"]	-77.73210809	-6.081562083	vollmer	
6001301	Yurumarca	vollmer	Pueblo	inhabited place	["PE"]	-77.80435476	-6.046082419	vollmer	
6001302	Quinjalca	vollmer	Pueblo	inhabited place	["PE"]	-77.6781	-6.09222	vollmer	
6001303	Coelcho	vollmer	Pueblo	inhabited place	["PE"]	-77.76425771	-6.069398005	vollmer	
6001304	Vituya	vollmer	Pueblo	inhabited place	["PE"]	-77.8011866	-5.963501801	vollmer	
6001305	Taulia	vollmer	Pueblo	inhabited place	["PE"]	-77.6167	-6.2	vollmer	
6001306	Casmal	vollmer	Pueblo	inhabited place	["PE"]	-77.7181	-6.17806	vollmer	
6001307	Huancas	vollmer	Pueblo	inhabited place	["PE"]	-77.864722	-6.173889	vollmer	
6001308	Sonche	vollmer	Pueblo	inhabited place	["PE"]	-77.7767	-6.21778	vollmer	
6001309	Colcamar	vollmer	Pueblo	inhabited place	["PE"]	-77.973335	-6.300416	vollmer	["http://vocab.getty.edu/page/tgn/1024475"]
6001310	Oromaro	vollmer	Pueblo	inhabited place	["PE"]	-77.87716	-6.13947	vollmer	
6001311	Yantalo	vollmer	Pueblo	inhabited place	["PE"]	-77.020791	-5.974034	vollmer	
6001312	Avisado	vollmer	Pueblo	inhabited place	["PE"]	-77.079284	-5.917349	vollmer	
6001313	Nijaque	vollmer	Pueblo	inhabited place	["PE"]	-77.05490621	-5.919552715	vollmer	
6001314	Palanca	vollmer	Pueblo	inhabited place	["PE"]	-77.02206652	-6.010207047	vollmer	
6001315	Thoe	vollmer	Pueblo	inhabited place	["PE"]	-76.9950898	-5.887033674	vollmer	
6001316	valle de Huayabamba	vollmer	Poblacion	inhabited place	["PE"]	-77.455	-6.45194	vollmer	
6001317	Huambo	vollmer	Pueblo	inhabited place	["PE"]	-77.537663	-6.429047	vollmer	
6001318	Conila	vollmer	Pueblo	inhabited place	["PE"]	-78.15197577	-6.126053349	vollmer	
6001319	Jacapatos	vollmer	Pueblo	inhabited place	["PE"]	-78.18009585	-6.084078928	vollmer	
6001320	Soloco	vollmer	Pueblo	inhabited place	["PE"]	-77.7444	-6.26222	vollmer	
6001321	Chelel	vollmer	Pueblo	inhabited place	["PE"]	-77.72442593	-6.332610498	vollmer	
6001322	Cochama	vollmer	Pueblo	inhabited place	["PE"]	-77.57616162	-6.407877163	vollmer	
6001323	Magdalena	vollmer	Pueblo	inhabited place	["PE"]	-77.900318	-6.374054	vollmer	["http://vocab.getty.edu/page/tgn/1024609"]
6001324	Balcho	vollmer	Pueblo	inhabited place	["PE"]	-78.614602	-5.853315	vollmer	
6001325	Cumba	vollmer	Pueblo	inhabited place	["PE"]	-78.664694	-5.934185	vollmer	
6001326	Jamon	vollmer	Pueblo	inhabited place	["PE"]	-78.52789446	-6.051584334	vollmer	
6001327	Lonia	vollmer	Pueblo	inhabited place	["PE"]	-78.421826	-6.097543	vollmer	
6001328	Tabalosos	vollmer	Pueblo	inhabited place	["PE"]	-76.634016	-6.389342	vollmer	["http://vocab.getty.edu/page/tgn/1024782"]
6001329	San Miguel del Rio	vollmer	Pueblo	inhabited place	["PE"]	-76.582198	-6.439194	vollmer	
6001330	Cumbaza	vollmer	Pueblo	inhabited place	["PE"]	-76.3786	-6.52722	vollmer	
6001331	Huamachuco	vollmer	Pueblo	inhabited place	["PE"]	-78.048863	-7.811854	vollmer	["http://www.wikidata.org/entity/Q1632770", "http://www.geonames.org/3696509", "http://vocab.getty.edu/page/tgn/7005820"]
6001332	Otuzco	vollmer	Pueblo	inhabited place	["PE"]	-78.566229	-7.904474	vollmer	["http://vocab.getty.edu/page/tgn/1024656"]
6001333	Lucma	vollmer	Pueblo	inhabited place	["PE"]	-78.551041	-7.640618	vollmer	
6001334	Usquil	vollmer	Pueblo	inhabited place	["PE"]	-78.416558	-7.816273	vollmer	
6001335	Santiago de Chuco	vollmer	Pueblo	inhabited place	["PE"]	-78.173447	-8.145737	vollmer	["http://www.geonames.org/3692072", "http://www.wikidata.org/entity/Q3344084"]
6001336	Cajabamba	vollmer	Pueblo	inhabited place	["PE"]	-78.04544	-7.62566	vollmer	["http://www.wikidata.org/entity/Q3344351", "http://www.geonames.org/3699095", "http://vocab.getty.edu/page/tgn/1024397"]
6001338	Otuto	vollmer	Pueblo	inhabited place	["PE"]	-78.069245	-7.516236	vollmer	
6001339	Sinsicapa	vollmer	Pueblo	inhabited place	["PE"]	-78.755414	-7.850529	vollmer	
6001340	Angasmarca	vollmer	Rural	complex	["PE"]	-78.055921	-8.13206	vollmer	
6001341	Callancas	vollmer	Pueblo	inhabited place	["PE"]	-78.48179	-7.766082	vollmer	
6001342	Canibamba	vollmer	Pueblo	inhabited place	["PE"]	-78.304378	-7.894809	vollmer	
6001343	Carabamba	vollmer	Pueblo	inhabited place	["PE"]	-78.607489	-8.112404	vollmer	
6001344	Caramarca	vollmer	Pueblo	inhabited place	["PE"]	-78.02404516	-7.780231242	vollmer	
6001345	Chota	vollmer	Pueblo	inhabited place	["PE"]	-78.5	-7.93333	vollmer	
6001346	Chusgon	vollmer	Pueblo	inhabited place	["PE"]	-77.90480649	-7.792053941	vollmer	
6001347	Fulgueda	vollmer	Pueblo	inhabited place	["PE"]	-78.38439206	-7.783262885	vollmer	
6001348	Huancay	vollmer	Pueblo	inhabited place	["PE"]	-78.4807571	-7.652627345	vollmer	
6001349	Llaguen	vollmer	Pueblo	inhabited place	["PE"]	-78.7333	-7.71667	vollmer	
6001350	Malin	vollmer	Poblacion	inhabited place	["PE"]	-78.65	-7.63333	vollmer	
6001351	Motil	vollmer	Pueblo	inhabited place	["PE"]	-78.444518	-7.994255	vollmer	
6001352	Nuñugamba	vollmer	Pueblo	inhabited place	["PE"]	-77.96464887	-7.634421336	vollmer	
6001353	Porcon	vollmer	Pueblo	inhabited place	["PE"]	-78.153251	-7.944602	vollmer	
6001354	San Ignacio	vollmer	Pueblo	inhabited place	["PE"]	-78.71548	-7.831033	vollmer	
6001355	Sanagoran	vollmer	Pueblo	inhabited place	["PE"]	-78.14211	-7.786014	vollmer	
6001356	Sangual	vollmer	Pueblo	inhabited place	["PE"]	-78.391233	-8.248519	vollmer	
6001357	Sauce	vollmer	Pueblo	inhabited place	["PE"]	-78.04316795	-7.772545915	vollmer	
6001358	Uningambal	vollmer	Pueblo	inhabited place	["PE"]	-78.386872	-8.262671	vollmer	
6001359	Huambos	vollmer	Pueblo	inhabited place	["PE"]	-78.961319	-6.453226	vollmer	["http://vocab.getty.edu/page/tgn/1024523"]
6001360	Santa Cruz	vollmer	Pueblo	inhabited place	["PE"]	-78.945746	-6.625545	vollmer	["http://vocab.getty.edu/page/tgn/1024754"]
6001361	Todos Santos de Chota	vollmer	Pueblo	inhabited place	["PE"]	-78.647733	-6.56224	vollmer	["http://www.wikidata.org/entity/Q2964558", "http://vocab.getty.edu/page/tgn/1024462"]
6001362	Tocmoche	vollmer	Pueblo	inhabited place	["PE"]	-79.36103	-6.412467	vollmer	
6001363	Llama	vollmer	Pueblo	inhabited place	["PE"]	-79.118895	-6.514964	vollmer	
6001364	Querocoto	vollmer	Pueblo	inhabited place	["PE"]	-79.020101	-6.337994	vollmer	
6001365	Cochabamba	vollmer	Pueblo	inhabited place	["PE"]	-78.884462	-6.475812	vollmer	
